,city,latitude,longitude,province,unnamed: 4,unnamed: 5,year,violations,incidents,rates,matched_geo_name,total_population,total_private_dwellings,population_density,pct_0_14,pct_15_64,pct_65_plus,avg_age,median_age,median_income,avg_income,low_income_households,total_visible_minority,not_visible_minority,no_diploma,highschool,post_secondary
4413,Glace Bay,46.1969,-59.957,Nova Scotia,municipal [12014],,2023,Total violent Criminal Code violations [100],,,"Mahone Bay, Town (T)",1036.0,599.0,341.4,115.0,515.0,435.0,54.2,60.0,34000.0,103000.0,1010.0,20.0,990.0,95.0,245.0,545.0
4414,Glace Bay,46.1969,-59.957,Nova Scotia,municipal [12014],,2023,Total property crime violations [200],,,"Mahone Bay, Town (T)",1036.0,599.0,341.4,115.0,515.0,435.0,54.2,60.0,34000.0,103000.0,1010.0,20.0,990.0,95.0,245.0,545.0
4415,Glace Bay,46.1969,-59.957,Nova Scotia,municipal [12014],,2023,Total other Criminal Code violations [300],,,"Mahone Bay, Town (T)",1036.0,599.0,341.4,115.0,515.0,435.0,54.2,60.0,34000.0,103000.0,1010.0,20.0,990.0,95.0,245.0,545.0
4416,Richmond County,45.7103,-60.5615,Nova Scotia,Royal Canadian Mounted Police,rural [12016],2023,"Total, all Criminal Code violations (excluding traffic) [50]",495.0,5117.87,"Annapolis, Subd. A, Subdivision of county municipality (SC)",5866.0,3435.0,9.8,685.0,3295.0,1995.0,51.3,57.2,27800.0,75400.0,5920.0,155.0,5765.0,1050.0,1385.0,2755.0
4417,Richmond County,45.7103,-60.5615,Nova Scotia,Royal Canadian Mounted Police,rural [12016],2023,Total violent Criminal Code violations [100],168.0,1736.97,"Annapolis, Subd. A, Subdivision of county municipality (SC)",5866.0,3435.0,9.8,685.0,3295.0,1995.0,51.3,57.2,27800.0,75400.0,5920.0,155.0,5765.0,1050.0,1385.0,2755.0
4418,Richmond County,45.7103,-60.5615,Nova Scotia,Royal Canadian Mounted Police,rural [12016],2023,Total property crime violations [200],256.0,2646.82,"Annapolis, Subd. A, Subdivision of county municipality (SC)",5866.0,3435.0,9.8,685.0,3295.0,1995.0,51.3,57.2,27800.0,75400.0,5920.0,155.0,5765.0,1050.0,1385.0,2755.0
4419,Richmond County,45.7103,-60.5615,Nova Scotia,Royal Canadian Mounted Police,rural [12016],2023,Total other Criminal Code violations [300],71.0,734.08,"Annapolis, Subd. A, Subdivision of county municipality (SC)",5866.0,3435.0,9.8,685.0,3295.0,1995.0,51.3,57.2,27800.0,75400.0,5920.0,155.0,5765.0,1050.0,1385.0,2755.0
4420,Membertou,46.1151,-60.1894,Nova Scotia,Royal Canadian Mounted Police,rural [12017],2023,"Total, all Criminal Code violations (excluding traffic) [50]",,,"Membertou 28B, Indian reserve (IRI)",1015.0,411.0,745.7,285.0,730.0,90.0,32.6,30.4,26800.0,75000.0,1100.0,0.0,1105.0,170.0,250.0,405.0
4421,Membertou,46.1151,-60.1894,Nova Scotia,Royal Canadian Mounted Police,rural [12017],2023,Total violent Criminal Code violations [100],,,"Membertou 28B, Indian reserve (IRI)",1015.0,411.0,745.7,285.0,730.0,90.0,32.6,30.4,26800.0,75000.0,1100.0,0.0,1105.0,170.0,250.0,405.0
4422,Membertou,46.1151,-60.1894,Nova Scotia,Royal Canadian Mounted Police,rural [12017],2023,Total property crime violations [200],,,"Membertou 28B, Indian reserve (IRI)",1015.0,411.0,745.7,285.0,730.0,90.0,32.6,30.4,26800.0,75000.0,1100.0,0.0,1105.0,170.0,250.0,405.0
4423,Membertou,46.1151,-60.1894,Nova Scotia,Royal Canadian Mounted Police,rural [12017],2023,Total other Criminal Code violations [300],,,"Membertou 28B, Indian reserve (IRI)",1015.0,411.0,745.7,285.0,730.0,90.0,32.6,30.4,26800.0,75000.0,1100.0,0.0,1105.0,170.0,250.0,405.0
4424,Cape Breton Region,45.9614,-60.2763,Nova Scotia,municipal [12018],,2023,"Total, all Criminal Code violations (excluding traffic) [50]",4287.0,4043.16,"Cape Breton, Regional municipality (RGM)",94285.0,46471.0,38.7,11750.0,56920.0,25030.0,46.9,50.4,29600.0,96500.0,92015.0,4930.0,87085.0,15235.0,22900.0,42120.0
4425,Cape Breton Region,45.9614,-60.2763,Nova Scotia,municipal [12018],,2023,Total violent Criminal Code violations [100],955.0,900.68,"Cape Breton, Regional municipality (RGM)",94285.0,46471.0,38.7,11750.0,56920.0,25030.0,46.9,50.4,29600.0,96500.0,92015.0,4930.0,87085.0,15235.0,22900.0,42120.0
4426,Cape Breton Region,45.9614,-60.2763,Nova Scotia,municipal [12018],,2023,Total property crime violations [200],2510.0,2367.23,"Cape Breton, Regional municipality (RGM)",94285.0,46471.0,38.7,11750.0,56920.0,25030.0,46.9,50.4,29600.0,96500.0,92015.0,4930.0,87085.0,15235.0,22900.0,42120.0
4427,Cape Breton Region,45.9614,-60.2763,Nova Scotia,municipal [12018],,2023,Total other Criminal Code violations [300],822.0,775.24,"Cape Breton, Regional municipality (RGM)",94285.0,46471.0,38.7,11750.0,56920.0,25030.0,46.9,50.4,29600.0,96500.0,92015.0,4930.0,87085.0,15235.0,22900.0,42120.0
4428,Halifax,44.6509,-63.5923,Nova Scotia,municipal [12020],,2023,"Total, all Criminal Code violations (excluding traffic) [50]",,,"Halifax, Regional municipality (RGM)",403131.0,200473.0,80.3,65025.0,298640.0,76150.0,41.3,40.4,37200.0,121700.0,435290.0,72940.0,362350.0,44735.0,93630.0,231985.0
4429,Halifax,44.6509,-63.5923,Nova Scotia,municipal [12020],,2023,Total violent Criminal Code violations [100],,,"Halifax, Regional municipality (RGM)",403131.0,200473.0,80.3,65025.0,298640.0,76150.0,41.3,40.4,37200.0,121700.0,435290.0,72940.0,362350.0,44735.0,93630.0,231985.0
4430,Halifax,44.6509,-63.5923,Nova Scotia,municipal [12020],,2023,Total property crime violations [200],,,"Halifax, Regional municipality (RGM)",403131.0,200473.0,80.3,65025.0,298640.0,76150.0,41.3,40.4,37200.0,121700.0,435290.0,72940.0,362350.0,44735.0,93630.0,231985.0
4431,Halifax,44.6509,-63.5923,Nova Scotia,municipal [12020],,2023,Total other Criminal Code violations [300],,,"Halifax, Regional municipality (RGM)",403131.0,200473.0,80.3,65025.0,298640.0,76150.0,41.3,40.4,37200.0,121700.0,435290.0,72940.0,362350.0,44735.0,93630.0,231985.0
4432,Hantsport,45.0664,-64.1796,Nova Scotia,municipal [12021],,2023,"Total, all Criminal Code violations (excluding traffic) [50]",,,"West Hants, Rural municipality (RM)",19016.0,9136.0,15.6,2835.0,11870.0,4810.0,45.9,48.8,32800.0,95700.0,19125.0,780.0,18350.0,3285.0,4595.0,8410.0
4433,Hantsport,45.0664,-64.1796,Nova Scotia,municipal [12021],,2023,Total violent Criminal Code violations [100],,,"West Hants, Rural municipality (RM)",19016.0,9136.0,15.6,2835.0,11870.0,4810.0,45.9,48.8,32800.0,95700.0,19125.0,780.0,18350.0,3285.0,4595.0,8410.0
4434,Hantsport,45.0664,-64.1796,Nova Scotia,municipal [12021],,2023,Total property crime violations [200],,,"West Hants, Rural municipality (RM)",19016.0,9136.0,15.6,2835.0,11870.0,4810.0,45.9,48.8,32800.0,95700.0,19125.0,780.0,18350.0,3285.0,4595.0,8410.0
4435,Hantsport,45.0664,-64.1796,Nova Scotia,municipal [12021],,2023,Total other Criminal Code violations [300],,,"West Hants, Rural municipality (RM)",19016.0,9136.0,15.6,2835.0,11870.0,4810.0,45.9,48.8,32800.0,95700.0,19125.0,780.0,18350.0,3285.0,4595.0,8410.0
4436,Kentville,45.0771,-64.4943,Nova Scotia,municipal [12023],,2023,"Total, all Criminal Code violations (excluding traffic) [50]",548.0,7466.96,"Kentville, Town (T)",6271.0,3090.0,388.2,910.0,4080.0,1640.0,45.1,45.6,33200.0,103300.0,6360.0,565.0,5800.0,845.0,1340.0,3275.0
4437,Kentville,45.0771,-64.4943,Nova Scotia,municipal [12023],,2023,Total violent Criminal Code violations [100],180.0,2452.65,"Kentville, Town (T)",6271.0,3090.0,388.2,910.0,4080.0,1640.0,45.1,45.6,33200.0,103300.0,6360.0,565.0,5800.0,845.0,1340.0,3275.0
4438,Kentville,45.0771,-64.4943,Nova Scotia,municipal [12023],,2023,Total property crime violations [200],231.0,3147.57,"Kentville, Town (T)",6271.0,3090.0,388.2,910.0,4080.0,1640.0,45.1,45.6,33200.0,103300.0,6360.0,565.0,5800.0,845.0,1340.0,3275.0
4439,Kentville,45.0771,-64.4943,Nova Scotia,municipal [12023],,2023,Total other Criminal Code violations [300],137.0,1866.74,"Kentville, Town (T)",6271.0,3090.0,388.2,910.0,4080.0,1640.0,45.1,45.6,33200.0,103300.0,6360.0,565.0,5800.0,845.0,1340.0,3275.0
4440,Lunenburg,44.378,-64.3144,Nova Scotia,municipal [12029],,2023,"Total, all Criminal Code violations (excluding traffic) [50]",,,"Lunenburg, Municipal district (MD)",24863.0,14233.0,14.5,3100.0,15155.0,7295.0,48.7,53.6,33200.0,100500.0,25390.0,385.0,25000.0,4690.0,5890.0,11710.0
4441,Lunenburg,44.378,-64.3144,Nova Scotia,municipal [12029],,2023,Total violent Criminal Code violations [100],,,"Lunenburg, Municipal district (MD)",24863.0,14233.0,14.5,3100.0,15155.0,7295.0,48.7,53.6,33200.0,100500.0,25390.0,385.0,25000.0,4690.0,5890.0,11710.0
4442,Lunenburg,44.378,-64.3144,Nova Scotia,municipal [12029],,2023,Total property crime violations [200],,,"Lunenburg, Municipal district (MD)",24863.0,14233.0,14.5,3100.0,15155.0,7295.0,48.7,53.6,33200.0,100500.0,25390.0,385.0,25000.0,4690.0,5890.0,11710.0
4443,Lunenburg,44.378,-64.3144,Nova Scotia,municipal [12029],,2023,Total other Criminal Code violations [300],,,"Lunenburg, Municipal district (MD)",24863.0,14233.0,14.5,3100.0,15155.0,7295.0,48.7,53.6,33200.0,100500.0,25390.0,385.0,25000.0,4690.0,5890.0,11710.0
4444,Middleton,44.9455,-65.07,Nova Scotia,municipal [12031],,2023,"Total, all Criminal Code violations (excluding traffic) [50]",,,"Middleton, Town (T)",1832.0,977.0,337.3,255.0,1045.0,575.0,47.9,51.2,27800.0,82800.0,1815.0,85.0,1760.0,350.0,465.0,750.0
4445,Middleton,44.9455,-65.07,Nova Scotia,municipal [12031],,2023,Total violent Criminal Code violations [100],,,"Middleton, Town (T)",1832.0,977.0,337.3,255.0,1045.0,575.0,47.9,51.2,27800.0,82800.0,1815.0,85.0,1760.0,350.0,465.0,750.0
4446,Middleton,44.9455,-65.07,Nova Scotia,municipal [12031],,2023,Total property crime violations [200],,,"Middleton, Town (T)",1832.0,977.0,337.3,255.0,1045.0,575.0,47.9,51.2,27800.0,82800.0,1815.0,85.0,1760.0,350.0,465.0,750.0
4447,Middleton,44.9455,-65.07,Nova Scotia,municipal [12031],,2023,Total other Criminal Code violations [300],,,"Middleton, Town (T)",1832.0,977.0,337.3,255.0,1045.0,575.0,47.9,51.2,27800.0,82800.0,1815.0,85.0,1760.0,350.0,465.0,750.0
4448,North Sydney,46.2065,-60.2524,Nova Scotia,municipal [12035],,2023,"Total, all Criminal Code violations (excluding traffic) [50]",,,"Antigonish, Subd. A, Subdivision of county municipality (SC)",8278.0,4478.0,9.7,1430.0,5260.0,2270.0,44.9,47.2,39600.0,117200.0,8865.0,580.0,8295.0,1070.0,1660.0,4805.0
4449,North Sydney,46.2065,-60.2524,Nova Scotia,municipal [12035],,2023,Total violent Criminal Code violations [100],,,"Antigonish, Subd. A, Subdivision of county municipality (SC)",8278.0,4478.0,9.7,1430.0,5260.0,2270.0,44.9,47.2,39600.0,117200.0,8865.0,580.0,8295.0,1070.0,1660.0,4805.0
4450,North Sydney,46.2065,-60.2524,Nova Scotia,municipal [12035],,2023,Total property crime violations [200],,,"Antigonish, Subd. A, Subdivision of county municipality (SC)",8278.0,4478.0,9.7,1430.0,5260.0,2270.0,44.9,47.2,39600.0,117200.0,8865.0,580.0,8295.0,1070.0,1660.0,4805.0
4451,North Sydney,46.2065,-60.2524,Nova Scotia,municipal [12035],,2023,Total other Criminal Code violations [300],,,"Antigonish, Subd. A, Subdivision of county municipality (SC)",8278.0,4478.0,9.7,1430.0,5260.0,2270.0,44.9,47.2,39600.0,117200.0,8865.0,580.0,8295.0,1070.0,1660.0,4805.0
4452,Springhill,45.6486,-64.0603,Nova Scotia,municipal [12043],,2023,"Total, all Criminal Code violations (excluding traffic) [50]",,,"Glooscap 35, Indian reserve (IRI)",81.0,52.0,64.9,35.0,65.0,10.0,34.0,31.0,,,,0.0,115.0,25.0,25.0,30.0
4453,Springhill,45.6486,-64.0603,Nova Scotia,municipal [12043],,2023,Total violent Criminal Code violations [100],,,"Glooscap 35, Indian reserve (IRI)",81.0,52.0,64.9,35.0,65.0,10.0,34.0,31.0,,,,0.0,115.0,25.0,25.0,30.0
4454,Springhill,45.6486,-64.0603,Nova Scotia,municipal [12043],,2023,Total property crime violations [200],,,"Glooscap 35, Indian reserve (IRI)",81.0,52.0,64.9,35.0,65.0,10.0,34.0,31.0,,,,0.0,115.0,25.0,25.0,30.0
4455,Springhill,45.6486,-64.0603,Nova Scotia,municipal [12043],,2023,Total other Criminal Code violations [300],,,"Glooscap 35, Indian reserve (IRI)",81.0,52.0,64.9,35.0,65.0,10.0,34.0,31.0,,,,0.0,115.0,25.0,25.0,30.0
4456,Stellarton,45.5568,-62.6603,Nova Scotia,municipal [12044],,2023,"Total, all Criminal Code violations (excluding traffic) [50]",426.0,10101.97,"Stellarton, Town (T)",4208.0,2017.0,445.6,570.0,2535.0,905.0,44.8,47.2,32400.0,101200.0,3990.0,155.0,3840.0,655.0,1025.0,1745.0
4457,Stellarton,45.5568,-62.6603,Nova Scotia,municipal [12044],,2023,Total violent Criminal Code violations [100],97.0,2300.21,"Stellarton, Town (T)",4208.0,2017.0,445.6,570.0,2535.0,905.0,44.8,47.2,32400.0,101200.0,3990.0,155.0,3840.0,655.0,1025.0,1745.0
4458,Stellarton,45.5568,-62.6603,Nova Scotia,municipal [12044],,2023,Total property crime violations [200],253.0,5999.53,"Stellarton, Town (T)",4208.0,2017.0,445.6,570.0,2535.0,905.0,44.8,47.2,32400.0,101200.0,3990.0,155.0,3840.0,655.0,1025.0,1745.0
4459,Stellarton,45.5568,-62.6603,Nova Scotia,municipal [12044],,2023,Total other Criminal Code violations [300],76.0,1802.23,"Stellarton, Town (T)",4208.0,2017.0,445.6,570.0,2535.0,905.0,44.8,47.2,32400.0,101200.0,3990.0,155.0,3840.0,655.0,1025.0,1745.0
4460,Sydney,46.1368,-60.1942,Nova Scotia,municipal [12048],,2023,"Total, all Criminal Code violations (excluding traffic) [50]",,,"Mahone Bay, Town (T)",1036.0,599.0,341.4,115.0,515.0,435.0,54.2,60.0,34000.0,103000.0,1010.0,20.0,990.0,95.0,245.0,545.0
4461,Sydney,46.1368,-60.1942,Nova Scotia,municipal [12048],,2023,Total violent Criminal Code violations [100],,,"Mahone Bay, Town (T)",1036.0,599.0,341.4,115.0,515.0,435.0,54.2,60.0,34000.0,103000.0,1010.0,20.0,990.0,95.0,245.0,545.0
4462,Sydney,46.1368,-60.1942,Nova Scotia,municipal [12048],,2023,Total property crime violations [200],,,"Mahone Bay, Town (T)",1036.0,599.0,341.4,115.0,515.0,435.0,54.2,60.0,34000.0,103000.0,1010.0,20.0,990.0,95.0,245.0,545.0
4463,Sydney,46.1368,-60.1942,Nova Scotia,municipal [12048],,2023,Total other Criminal Code violations [300],,,"Mahone Bay, Town (T)",1036.0,599.0,341.4,115.0,515.0,435.0,54.2,60.0,34000.0,103000.0,1010.0,20.0,990.0,95.0,245.0,545.0
4464,Truro,45.3646,-63.2765,Nova Scotia,municipal [12052],,2023,"Total, all Criminal Code violations (excluding traffic) [50]",1222.0,8895.04,"Truro, Town (T)",12261.0,6658.0,345.3,1660.0,7855.0,3435.0,46.2,47.6,30000.0,93400.0,12420.0,1285.0,11135.0,2000.0,3320.0,5450.0
4465,Truro,45.3646,-63.2765,Nova Scotia,municipal [12052],,2023,Total violent Criminal Code violations [100],270.0,1965.35,"Truro, Town (T)",12261.0,6658.0,345.3,1660.0,7855.0,3435.0,46.2,47.6,30000.0,93400.0,12420.0,1285.0,11135.0,2000.0,3320.0,5450.0
4466,Truro,45.3646,-63.2765,Nova Scotia,municipal [12052],,2023,Total property crime violations [200],685.0,4986.17,"Truro, Town (T)",12261.0,6658.0,345.3,1660.0,7855.0,3435.0,46.2,47.6,30000.0,93400.0,12420.0,1285.0,11135.0,2000.0,3320.0,5450.0
4467,Truro,45.3646,-63.2765,Nova Scotia,municipal [12052],,2023,Total other Criminal Code violations [300],267.0,1943.51,"Truro, Town (T)",12261.0,6658.0,345.3,1660.0,7855.0,3435.0,46.2,47.6,30000.0,93400.0,12420.0,1285.0,11135.0,2000.0,3320.0,5450.0
4468,Westville,45.5564,-62.7155,Nova Scotia,municipal [12054],,2023,"Total, all Criminal Code violations (excluding traffic) [50]",340.0,9550.56,"Westville, Town (T)",3628.0,1660.0,248.6,570.0,2135.0,835.0,44.3,47.2,29600.0,87200.0,3525.0,110.0,3410.0,620.0,1035.0,1295.0
4469,Westville,45.5564,-62.7155,Nova Scotia,municipal [12054],,2023,Total violent Criminal Code violations [100],94.0,2640.45,"Westville, Town (T)",3628.0,1660.0,248.6,570.0,2135.0,835.0,44.3,47.2,29600.0,87200.0,3525.0,110.0,3410.0,620.0,1035.0,1295.0
4470,Westville,45.5564,-62.7155,Nova Scotia,municipal [12054],,2023,Total property crime violations [200],177.0,4971.91,"Westville, Town (T)",3628.0,1660.0,248.6,570.0,2135.0,835.0,44.3,47.2,29600.0,87200.0,3525.0,110.0,3410.0,620.0,1035.0,1295.0
4471,Westville,45.5564,-62.7155,Nova Scotia,municipal [12054],,2023,Total other Criminal Code violations [300],69.0,1938.2,"Westville, Town (T)",3628.0,1660.0,248.6,570.0,2135.0,835.0,44.3,47.2,29600.0,87200.0,3525.0,110.0,3410.0,620.0,1035.0,1295.0
4472,Wolfville,45.0918,-64.3598,Nova Scotia,municipal [12056],,2023,"Total, all Criminal Code violations (excluding traffic) [50]",,,"Wolfville, Town (T)",4195.0,2856.0,783.3,415.0,3310.0,1330.0,44.4,41.6,25600.0,110400.0,4850.0,615.0,4235.0,325.0,1395.0,2710.0
4473,Wolfville,45.0918,-64.3598,Nova Scotia,municipal [12056],,2023,Total violent Criminal Code violations [100],,,"Wolfville, Town (T)",4195.0,2856.0,783.3,415.0,3310.0,1330.0,44.4,41.6,25600.0,110400.0,4850.0,615.0,4235.0,325.0,1395.0,2710.0
4474,Wolfville,45.0918,-64.3598,Nova Scotia,municipal [12056],,2023,Total property crime violations [200],,,"Wolfville, Town (T)",4195.0,2856.0,783.3,415.0,3310.0,1330.0,44.4,41.6,25600.0,110400.0,4850.0,615.0,4235.0,325.0,1395.0,2710.0
4475,Wolfville,45.0918,-64.3598,Nova Scotia,municipal [12056],,2023,Total other Criminal Code violations [300],,,"Wolfville, Town (T)",4195.0,2856.0,783.3,415.0,3310.0,1330.0,44.4,41.6,25600.0,110400.0,4850.0,615.0,4235.0,325.0,1395.0,2710.0
4476,Yarmouth,43.8379,-66.1197,Nova Scotia,municipal [12057],,2023,"Total, all Criminal Code violations (excluding traffic) [50]",,,"Yarmouth 33, Indian reserve (IRI)",157.0,70.0,579.0,40.0,115.0,20.0,36.0,35.2,,,,0.0,175.0,60.0,30.0,45.0
4477,Yarmouth,43.8379,-66.1197,Nova Scotia,municipal [12057],,2023,Total violent Criminal Code violations [100],,,"Yarmouth 33, Indian reserve (IRI)",157.0,70.0,579.0,40.0,115.0,20.0,36.0,35.2,,,,0.0,175.0,60.0,30.0,45.0
4478,Yarmouth,43.8379,-66.1197,Nova Scotia,municipal [12057],,2023,Total property crime violations [200],,,"Yarmouth 33, Indian reserve (IRI)",157.0,70.0,579.0,40.0,115.0,20.0,36.0,35.2,,,,0.0,175.0,60.0,30.0,45.0
4479,Yarmouth,43.8379,-66.1197,Nova Scotia,municipal [12057],,2023,Total other Criminal Code violations [300],,,"Yarmouth 33, Indian reserve (IRI)",157.0,70.0,579.0,40.0,115.0,20.0,36.0,35.2,,,,0.0,175.0,60.0,30.0,45.0
4480,New Glasgow Region,45.59256,-62.645458,Nova Scotia,municipal [12058],,2023,"Total, all Criminal Code violations (excluding traffic) [50]",1638.0,12927.16,"New Ross 20, Indian reserve (IRI)",0.0,0.0,0.0,,,,,,,,,,,,,
4481,New Glasgow Region,45.59256,-62.645458,Nova Scotia,municipal [12058],,2023,Total violent Criminal Code violations [100],446.0,3519.85,"New Ross 20, Indian reserve (IRI)",0.0,0.0,0.0,,,,,,,,,,,,,
4482,New Glasgow Region,45.59256,-62.645458,Nova Scotia,municipal [12058],,2023,Total property crime violations [200],890.0,7023.91,"New Ross 20, Indian reserve (IRI)",0.0,0.0,0.0,,,,,,,,,,,,,
4483,New Glasgow Region,45.59256,-62.645458,Nova Scotia,municipal [12058],,2023,Total other Criminal Code violations [300],302.0,2383.4,"New Ross 20, Indian reserve (IRI)",0.0,0.0,0.0,,,,,,,,,,,,,
4484,Trenton,45.6101,-62.638,Nova Scotia,municipal [12059],,2023,"Total, all Criminal Code violations (excluding traffic) [50]",,,"Trenton, Town (T)",2474.0,1167.0,396.7,330.0,1530.0,545.0,44.8,47.6,31200.0,95800.0,2365.0,65.0,2305.0,480.0,650.0,975.0
4485,Trenton,45.6101,-62.638,Nova Scotia,municipal [12059],,2023,Total violent Criminal Code violations [100],,,"Trenton, Town (T)",2474.0,1167.0,396.7,330.0,1530.0,545.0,44.8,47.6,31200.0,95800.0,2365.0,65.0,2305.0,480.0,650.0,975.0
4486,Trenton,45.6101,-62.638,Nova Scotia,municipal [12059],,2023,Total property crime violations [200],,,"Trenton, Town (T)",2474.0,1167.0,396.7,330.0,1530.0,545.0,44.8,47.6,31200.0,95800.0,2365.0,65.0,2305.0,480.0,650.0,975.0
4487,Trenton,45.6101,-62.638,Nova Scotia,municipal [12059],,2023,Total other Criminal Code violations [300],,,"Trenton, Town (T)",2474.0,1167.0,396.7,330.0,1530.0,545.0,44.8,47.6,31200.0,95800.0,2365.0,65.0,2305.0,480.0,650.0,975.0
4488,Eskasoni,45.9485,-60.6012,Nova Scotia,municipal [12065],,2023,"Total, all Criminal Code violations (excluding traffic) [50]",,,"Eskasoni 3, Indian reserve (IRI)",3422.0,1138.0,97.7,1080.0,2220.0,225.0,29.2,25.4,20600.0,72000.0,3520.0,10.0,3510.0,910.0,715.0,805.0
4489,Eskasoni,45.9485,-60.6012,Nova Scotia,municipal [12065],,2023,Total violent Criminal Code violations [100],,,"Eskasoni 3, Indian reserve (IRI)",3422.0,1138.0,97.7,1080.0,2220.0,225.0,29.2,25.4,20600.0,72000.0,3520.0,10.0,3510.0,910.0,715.0,805.0
4490,Eskasoni,45.9485,-60.6012,Nova Scotia,municipal [12065],,2023,Total property crime violations [200],,,"Eskasoni 3, Indian reserve (IRI)",3422.0,1138.0,97.7,1080.0,2220.0,225.0,29.2,25.4,20600.0,72000.0,3520.0,10.0,3510.0,910.0,715.0,805.0
4491,Eskasoni,45.9485,-60.6012,Nova Scotia,municipal [12065],,2023,Total other Criminal Code violations [300],,,"Eskasoni 3, Indian reserve (IRI)",3422.0,1138.0,97.7,1080.0,2220.0,225.0,29.2,25.4,20600.0,72000.0,3520.0,10.0,3510.0,910.0,715.0,805.0
4492,Halifax Metropolitan Area,44.65107,-63.582687,Nova Scotia,municipal [12099],,2023,"Total, all Criminal Code violations (excluding traffic) [50]",27886.0,5665.59,"Halifax, Regional municipality (RGM)",403131.0,200473.0,80.3,65025.0,298640.0,76150.0,41.3,40.4,37200.0,121700.0,435290.0,72940.0,362350.0,44735.0,93630.0,231985.0
